8.569999694824219	6.644222259521484
7.570000171661377	5.305153846740723
5.849999904632568	6.582982540130615
7.519999980926514	6.637918472290039
7.239999771118164	5.592904090881348
6.599999904632568	5.57246732711792
6.679999828338623	6.6897478103637695
3.740000009536743	5.463558197021484
3.549999952316284	5.37653112411499
8.0	6.610734462738037
6.239999771118164	6.319051265716553
8.220000267028809	6.421389102935791
5.539999961853027	6.613198757171631
4.389999866485596	6.037497520446777
1.659999966621399	5.1464457511901855
5.0	5.146090030670166
5.889999866485596	6.681624412536621
9.050000190734863	6.661126613616943
6.28000020980835	6.789538383483887
7.630000114440918	6.56622838973999
5.920000076293945	6.3827619552612305
8.300000190734863	6.601372718811035
6.059999942779541	6.700427532196045
6.070000171661377	6.63223123550415
5.0	6.719250679016113
8.520000457763672	6.62904691696167
8.520000457763672	6.70006799697876
7.440000057220459	6.697699069976807
5.320000171661377	6.531624794006348
2.880000114440918	5.989200115203857
7.849999904632568	6.553719997406006
4.820000171661377	5.248263835906982
7.920000076293945	6.6528544425964355
5.590000152587891	5.478531837463379
4.630000114440918	6.827238082885742
4.079999923706055	6.709799289703369
9.0	6.6285247802734375
8.619999885559082	6.638516426086426
5.820000171661377	6.7103495597839355
7.599999904632568	6.682297706604004
4.179999828338623	5.64989709854126
7.920000076293945	6.691586971282959
11.699999809265137	6.453738689422607
7.539999961853027	7.0785651206970215
6.050000190734863	5.840685844421387
4.139999866485596	6.504326343536377
4.570000171661377	6.139108657836914
6.210000038146973	6.925421237945557
5.190000057220459	6.614704608917236
7.769999980926514	6.6981120109558105
8.039999961853027	6.673804759979248
4.940000057220459	6.563756942749023
5.230000019073486	6.574648857116699
4.440000057220459	6.562016487121582
6.289999961853027	6.383724689483643
4.349999904632568	6.551746368408203
4.599999904632568	6.556723594665527
4.320000171661377	6.042670726776123
5.739999771118164	6.52741003036499
5.079999923706055	5.610004425048828
3.5899999141693115	6.642897129058838
3.4600000381469727	6.595318794250488
8.350000381469727	6.532096862792969
8.520000457763672	6.680423736572266
5.03000020980835	6.675339221954346
7.170000076293945	6.627405643463135
5.400000095367432	5.6637163162231445
4.920000076293945	6.674210548400879
6.940000057220459	5.876884460449219
5.519999980926514	6.932066917419434
7.71999979019165	6.579970359802246
5.760000228881836	6.619359493255615
6.300000190734863	5.211434841156006
6.210000038146973	6.6696600914001465
5.46999979019165	6.391496181488037
8.25	5.81994104385376
3.509999990463257	5.709368705749512
8.199999809265137	6.281562805175781
8.699999809265137	6.556012153625488
4.53000020980835	5.271376609802246
7.0	6.067351818084717
8.0	6.638797760009766
6.21999979019165	6.270120143890381
9.270000457763672	6.515460014343262
6.920000076293945	6.589277744293213
6.21999979019165	5.895524978637695
4.920000076293945	6.361459255218506
7.46999979019165	6.611801624298096
6.699999809265137	6.528708457946777
6.210000038146973	6.5722503662109375
10.59000015258789	6.588946342468262
8.65999984741211	6.570090293884277
8.069999694824219	6.648866176605225
6.0	6.638551235198975
9.739999771118164	6.648017883300781
4.0	6.359794616699219
8.720000267028809	6.441494941711426
5.519999980926514	6.410146236419678
6.099999904632568	6.298733234405518
9.010000228881836	6.664731502532959
3.8399999141693115	5.895946502685547
5.0	6.008447170257568
7.849999904632568	6.653764247894287
4.519999980926514	5.367242813110352
3.9600000381469727	4.2075724601745605
4.519999980926514	6.049240589141846
5.849999904632568	6.154216766357422
7.889999866485596	6.632045745849609
5.599999904632568	6.349714756011963
3.049999952316284	5.940016269683838
6.039999961853027	6.507808208465576
5.429999828338623	6.62703275680542
2.0	4.991924285888672
2.8499999046325684	5.759853363037109
8.510000228881836	6.346713542938232
3.5899999141693115	6.5000481605529785
8.220000267028809	6.632335186004639
5.21999979019165	6.3728461265563965
6.46999979019165	5.44403076171875
6.25	5.875782489776611
4.769999980926514	5.8577561378479
8.619999885559082	5.513126373291016
3.809999942779541	6.596609592437744
3.0799999237060547	6.517662048339844
7.440000057220459	6.510988712310791
6.239999771118164	6.723050594329834
7.179999828338623	6.695107460021973
11.0	6.663156509399414
7.739999771118164	6.555018901824951
6.079999923706055	6.677656173706055
5.110000133514404	6.546886920928955
4.320000171661377	6.6530232429504395
8.890000343322754	6.5102949142456055
8.300000190734863	6.372344017028809
6.989999771118164	6.57162618637085
6.960000038146973	5.960545063018799
7.21999979019165	6.701642990112305
8.180000305175781	6.768123626708984
8.920000076293945	6.519700050354004
6.400000095367432	6.866244792938232
8.920000076293945	6.816834449768066
6.150000095367432	6.562143325805664
6.090000152587891	6.2303080558776855
4.190000057220459	6.515384674072266
5.849999904632568	5.8871283531188965
9.140000343322754	6.512715816497803
9.239999771118164	5.907365322113037
6.570000171661377	6.5781073570251465
6.639999866485596	6.634802341461182
5.309999942779541	6.0797858238220215
5.0	5.959343910217285
5.71999979019165	6.654103755950928
7.570000171661377	6.674100875854492
1.1100000143051147	6.656600475311279
